id,crashYear,crashSeverity,fatalCount,seriousInjuryCount,minorInjuryCount,crashLocation1,crashLocation2,region,holiday,light,speedLimit,advisorySpeed,latitude,longitude,bicycle,bus,carStationWagon,moped,motorcycle,otherVehicleType,pedestrian,schoolBus,suv,taxi,train,truck,vanOrUtility,vehicle
193626,2017,Serious Crash,0,1,2,SH 1N,BANDON ST,Waikato Region,,Bright sun,60,,175.260265,-37.792526,0,0,1,0,0,0,,0,0,0,,0,1,
104727,2006,Minor Crash,0,0,1,SH 1N,GREVILLE ON SBD,Auckland Region,,Dark,100,,174.719585,-36.739435,0,0,1,0,0,0,,0,0,0,0,0,0,0
330949,2008,Minor Crash,0,0,1,SH 57 OLD WEST ROAD,TENNENT DRIVE,Manawatu-Wanganui Region,,Bright sun,100,,175.606101,-40.407611,0,0,1,0,0,0,,0,0,0,0,0,0,0
327728,2014,Minor Crash,0,0,1,CASTLE CRESCENT,LORD ST,Wellington Region,,Overcast,50,,174.985021,-41.159396,0,0,0,0,0,0,1,0,0,0,,1,0,
127295,2006,Serious Crash,0,1,3,SH 54,TE ARAKURA ROAD,Manawatu-Wanganui Region,,Bright sun,100,,175.557451,-40.282166,0,0,2,0,0,0,,0,0,0,0,0,0,0
515085,2018,Minor Crash,0,0,2,MAIN ST,WEST ST,Manawatu-Wanganui Region,,Bright sun,50,,175.599313,-40.361645,0,0,2,0,0,0,,0,0,0,,0,0,
315952,2006,Minor Crash,0,0,1,CANAL ROAD,WAIRAU AVENUE,Auckland Region,,Dark,50,,174.685307,-36.895013,0,0,1,0,0,0,,0,0,0,0,0,1,0
630003,2013,Serious Crash,0,1,0,EDGECUMBE ROAD,SEVENTH AVENUE,Bay of Plenty Region,,Bright sun,50,,176.160034,-37.692772,0,0,2,0,0,0,,0,0,0,,0,0,
262562,2018,Minor Crash,0,0,1,SH 1N,HARBOUR BR N,Auckland Region,,Bright sun,80,,174.749255,-36.825343,0,0,1,0,1,0,,0,0,0,,0,0,
99719,2016,Serious Crash,0,3,0,ARANUI ROAD,RUAWAI ROAD,Auckland Region,,Dark,50,,174.830741,-36.915493,0,0,0,0,0,0,,0,3,0,0,0,0,0
199220,2004,Minor Crash,0,0,1,NEW NORTH ROAD,SANDRINGHAM ROAD,Auckland Region,,Bright sun,50,,174.747884,-36.871007,0,0,2,0,0,0,,0,0,0,,0,0,
650789,2006,Minor Crash,0,0,1,ST ASAPH ST,MANCHESTER ST,Canterbury Region,,Dark,50,,172.639659,-43.536400,0,0,1,0,0,0,1,0,0,0,,0,0,
381703,2018,Minor Crash,0,0,1,KOHIMARAMA ROAD,SELWYN AVENUE,Auckland Region,,Twilight,50,,174.836611,-36.855049,0,1,1,0,0,0,,0,0,0,,0,0,
377336,2018,Minor Crash,0,0,2,ALEXANDRA ROAD,DIAGONAL ROAD,Waikato Region,,Overcast,100,,175.733815,-37.668642,0,0,0,0,0,0,,0,0,0,0,0,1,0
524972,2008,Minor Crash,0,0,1,SH 1N,MAUNGAITI ROAD,Waikato Region,,Bright sun,100,,175.970976,-38.310016,0,0,1,0,0,0,,0,0,0,0,0,0,0
475163,2008,Minor Crash,0,0,1,BUCKLEYS ROAD,DACRE ST,Canterbury Region,,Dark,60,,172.678847,-43.528890,0,0,1,0,1,0,,0,0,0,,0,0,
187885,2002,Minor Crash,0,0,1,SH 1N,HALL ST,Waikato Region,,Overcast,50,,175.459191,-37.889653,0,0,1,0,0,0,,0,0,0,,0,1,
494964,2011,Serious Crash,0,1,0,WAKEFIELD ST,ST PAUL ST,Auckland Region,,Bright sun,50,,174.765316,-36.854363,0,0,1,0,0,0,1,0,0,0,,0,0,
40037,2008,Minor Crash,0,0,1,TE ATATU OFF EBD,TE ATATU ROAD,Auckland Region,,Overcast,100,,174.651612,-36.855655,0,0,2,0,0,0,,0,0,0,,0,0,
624335,2017,Minor Crash,0,0,1,TE HORETA ROAD,MOUNT WELLINGTON HIGHWAY,Auckland Region,,Dark,50,,174.848408,-36.898725,0,0,1,0,0,0,,0,0,0,,1,0,
616631,2006,Minor Crash,0,0,3,SH 1N,LINK ROAD,Waikato Region,,Bright sun,100,,176.059433,-38.592748,0,0,1,0,0,0,,0,0,0,0,0,0,0
463174,2013,Minor Crash,0,0,1,SH 96,KNOBBY ROAD,Southland Region,,Overcast,100,,168.048936,-45.975562,0,0,1,0,0,0,,0,0,0,0,0,0,0
504607,2007,Minor Crash,0,0,1,SPRINGS ROAD,BUTCHER ROAD,Waikato Region,,Overcast,100,,176.284473,-38.447439,0,0,0,0,1,0,,0,0,0,0,0,0,0
624489,2002,Minor Crash,0,0,1,SH 5,RANGITAIKI BR,Bay of Plenty Region,,Overcast,100,,176.351571,-38.871305,0,0,1,0,0,0,,0,0,0,,0,0,
448839,2010,Serious Crash,0,1,0,KINGSLEY DRIVE,TAHA PLACE,Bay of Plenty Region,,Bright sun,50,,176.201463,-38.078570,0,0,0,0,1,0,,0,0,0,0,0,0,0
478827,2007,Serious Crash,0,1,0,QUEEN ST WEST,MARKET ST NORTH,Hawke's Bay Region,,Dark,50,,176.843489,-39.640399,0,0,1,0,0,0,,0,0,0,0,0,0,0
452425,2019,Minor Crash,0,0,1,SH 30,MATAHI ROAD,Bay of Plenty Region,,Dark,100,,176.603997,-38.065515,0,0,0,0,1,0,,0,0,0,0,0,0,0
425393,2011,Minor Crash,0,0,1,KING ST,KEDDELL ST,Waikato Region,,Overcast,50,,175.266974,-37.788738,0,0,1,0,1,0,,0,0,0,,0,0,
361097,2014,Minor Crash,0,0,1,SHORTLAND ST,JEAN BATTEN PLACE,Auckland Region,,Bright sun,50,,174.766875,-36.846552,0,0,1,0,0,0,1,0,0,1,,0,0,
476257,2008,Minor Crash,0,0,1,ADELAIDE ROAD,DOVER ST,Wellington Region,,Bright sun,50,,174.775018,-41.325073,1,0,1,0,0,0,,0,0,0,,0,0,
509589,2001,Serious Crash,0,2,1,SH 1N,ONGAROTO ROAD,Waikato Region,,Bright sun,100,,176.010991,-38.391872,0,0,0,0,0,0,,0,0,0,,0,1,
213743,2007,Minor Crash,0,0,1,KOTUKU ST,NGAHUE CRESCENT,Wellington Region,,Overcast,50,,174.828950,-41.128465,0,1,1,0,0,0,,0,0,0,0,0,0,0
571036,2004,Minor Crash,0,0,1,Z BCH NINETY MILE,ROMA ROAD,Northland Region,,Overcast,100,,173.148140,-35.170111,0,0,0,0,0,0,,0,0,0,,0,2,
623616,2016,Serious Crash,0,1,0,DOMINION ON NBD,DOMINION ROAD,Auckland Region,,Dark,60,,174.753815,-36.867414,0,0,1,1,0,0,,0,0,0,,0,0,
628309,2006,Serious Crash,0,1,0,SH 3,MOKOIA ROAD,Taranaki Region,,Bright sun,100,,174.370000,-39.626839,0,0,1,0,0,0,1,0,0,0,,0,0,
458946,2019,Minor Crash,0,0,1,VICTORIA ST WEST,FEDERAL ST,Auckland Region,,Bright sun,50,,174.762596,-36.848256,0,0,1,0,0,0,1,0,0,0,,0,0,
161346,2005,Minor Crash,0,0,1,PUKAKA ST,PAYNTERS AVENUE,Taranaki Region,,Bright sun,50,,174.101543,-39.053411,0,0,1,1,0,0,,0,0,0,,0,0,
476258,2003,Fatal Crash,1,0,0,BROOKBY ROAD,ALFRISTON ROAD,Auckland Region,,Dark,100,,174.956114,-37.004273,0,0,0,0,1,0,,0,0,0,0,0,0,0
49833,2006,Serious Crash,0,1,0,AWHITU ROAD,TAHUNA PA ROAD,Auckland Region,,Bright sun,100,,174.702009,-37.230878,0,0,1,0,0,0,,0,0,0,,0,0,
358097,2012,Minor Crash,0,0,2,KERRS ROAD,INVERELL AVENUE,Auckland Region,,Bright sun,50,,174.886130,-37.002666,0,0,2,0,0,0,,0,0,0,,0,0,
321048,2014,Minor Crash,0,0,1,HUIA ROAD,TITIRANGI ROAD,Auckland Region,,Overcast,50,,174.654092,-36.938410,1,0,1,0,0,0,,0,0,0,,0,0,
657445,2002,Minor Crash,0,0,1,UPPER HARBOUR DRIVE,WILLIAM PITCHER PLACE,Auckland Region,,Bright sun,70,,174.681222,-36.780256,0,0,1,0,0,0,,0,0,0,0,0,0,0
31729,2015,Serious Crash,0,1,0,PATTESON AVENUE,PALMER CRESCENT,Auckland Region,,Dark,50,,174.830056,-36.857692,0,0,1,0,0,0,1,0,0,0,,0,0,
204031,2013,Minor Crash,0,0,2,PUHINUI ROAD,PUHINUI OFF SBD,Auckland Region,,Dark,50,,174.844429,-36.992993,0,0,2,0,0,0,,0,0,0,,0,0,
458916,2018,Minor Crash,0,0,1,SH 2,MINDEN ROAD,Bay of Plenty Region,,Twilight,80,,176.070137,-37.696464,0,0,1,0,0,0,,0,0,0,0,0,0,0
141679,2008,Serious Crash,0,1,0,JANET ST,WHARENUI ROAD,Canterbury Region,,Dark,50,,172.586102,-43.536804,0,0,1,0,0,0,,0,0,0,0,0,1,0
23796,2008,Minor Crash,0,0,1,SH 14,TANGOWAHINE VALLEY ROAD,Northland Region,,Overcast,100,65,173.945696,-35.866497,0,0,1,0,0,0,,0,0,0,0,0,0,0
30797,2001,Minor Crash,0,0,1,SH 54,PINE ROAD,Manawatu-Wanganui Region,,Bright sun,100,,175.569352,-40.262553,0,0,1,0,0,0,,0,0,0,0,0,0,0
298442,2012,Minor Crash,0,0,1,SH 1S,T Y DUNCAN ROAD,Otago Region,,Bright sun,100,,171.007783,-45.053129,0,0,0,0,0,0,,0,1,0,,1,0,
63427,2006,Serious Crash,0,1,0,WIDMORE DRIVE,MOIRE ROAD,Auckland Region,,Bright sun,50,,174.622103,-36.831869,0,0,1,0,0,0,,0,0,0,0,1,0,0
49161,2011,Minor Crash,0,0,2,LOWER QUEEN ST,STRATFORD ST,Tasman Region,,Bright sun,50,,173.179205,-41.334335,0,0,1,0,0,0,,0,0,0,,0,1,
549471,2011,Minor Crash,0,0,1,SH 1N,ADDINGTON ROAD,Wellington Region,Christmas New Year,Overcast,100,,175.141526,-40.776840,0,0,3,0,0,0,,0,0,0,,0,0,
628973,2013,Minor Crash,0,0,1,RIVER ROAD,THAMES ST,Waikato Region,,Dark,50,,175.281906,-37.778411,0,0,1,0,0,0,,0,0,0,0,0,0,0
446604,2014,Minor Crash,0,0,1,GOVERNORS BAY ROAD,MARINERS COVE,Canterbury Region,,Bright sun,50,,172.689647,-43.601962,0,0,1,0,0,0,,0,0,0,0,0,0,0
349412,2000,Serious Crash,0,1,3,TUAHU TRACK,HOT SPRINGS ROAD,Bay of Plenty Region,,Twilight,100,,175.853483,-37.609679,0,0,2,0,0,0,,0,0,0,,0,0,
297861,2013,Minor Crash,0,0,1,ST ASAPH ST,DURHAM ST,Canterbury Region,Christmas New Year,Overcast,50,,172.637345,-43.536393,0,0,2,0,0,0,,0,0,0,,0,0,
354245,2017,Minor Crash,0,0,1,PAKURANGA ROAD,AVIEMORE DRIVE,Auckland Region,,Overcast,60,,174.907478,-36.898061,0,0,1,0,1,0,,0,0,0,,0,0,
292706,2019,Minor Crash,0,0,1,BICKERSTAFFE ROAD,JUDD ROAD,Northland Region,,Bright sun,100,55,174.365503,-36.114495,0,0,1,0,0,0,,0,0,0,0,0,0,0
200012,2004,Serious Crash,0,1,0,TUAKAU ROAD,BUCKLAND ROAD,Waikato Region,,Dark,100,,174.918058,-37.235092,0,0,1,0,0,0,,0,0,0,0,0,0,0
278743,2015,Serious Crash,0,1,0,DEVON ST EAST,BEACH ST,Taranaki Region,,Bright sun,50,,174.100678,-39.049779,0,0,0,0,0,0,1,0,1,0,,0,0,
341858,2009,Minor Crash,0,0,1,BROWN ROAD,TARA ROAD,Northland Region,,Overcast,100,,174.499845,-36.112492,0,0,0,0,0,0,,0,1,0,,0,1,
580793,2010,Minor Crash,0,0,1,HAGART-ALEXANDER DRIVE,SH 87,Otago Region,,Overcast,50,,170.354170,-45.885156,0,0,2,0,0,0,,0,0,0,,0,0,
54523,2010,Minor Crash,0,0,1,SH 1S,KELVIN ST,Southland Region,,Overcast,50,,168.350091,-46.412976,0,0,1,0,0,0,1,0,0,0,,0,0,
82535,2019,Serious Crash,0,1,0,HUTT ROAD,WESTMINSTER STREET,Wellington Region,,Bright sun,60,,174.790514,-41.259504,1,0,1,0,0,0,,0,0,0,,0,0,
243802,2014,Minor Crash,0,0,1,SH 82,PENTICOTICO STM BR,Canterbury Region,,Bright sun,100,,170.636839,-44.815952,0,0,0,0,0,0,,0,1,0,0,0,0,0
446081,2003,Minor Crash,0,0,1,WARBLINGTON ST,SOBERTON ST,Canterbury Region,,Bright sun,50,,172.710839,-43.507834,0,0,1,0,0,0,,0,0,0,0,0,0,0
662406,2004,Serious Crash,0,1,0,SH 39,NGUTUNUI ROAD,Waikato Region,,Bright sun,100,,175.156101,-38.064408,0,0,0,0,0,0,,0,0,0,0,1,0,0
514289,2007,Fatal Crash,1,0,0,SH 2,COACH ROAD NORTH,Manawatu-Wanganui Region,,Dark,100,,175.699457,-40.672591,0,0,1,0,0,0,,0,0,0,,1,0,
295677,2018,Minor Crash,0,0,2,SH 1N,OMAHU OBR,Auckland Region,,Overcast,100,,174.790467,-36.885299,0,0,3,0,0,0,,0,0,0,,0,0,
290579,2002,Minor Crash,0,0,2,SVENSON ROAD,BLUNDELL AVENUE,Hawke's Bay Region,,Bright sun,50,,176.563516,-40.002941,0,0,1,0,1,0,,0,0,0,,0,0,
622658,2000,Minor Crash,0,0,1,SCOTT ROAD,SETTLEMENT ROAD,Auckland Region,,Bright sun,50,,174.956445,-37.066250,0,0,0,0,1,0,,0,0,0,0,0,0,0
208784,2008,Minor Crash,0,0,1,MIDDLETON ROAD,GLENSIDE ROAD,Wellington Region,,Overcast,50,,174.812270,-41.205372,0,0,1,0,1,0,,0,0,0,,0,0,
528399,2009,Minor Crash,0,0,1,GOVETT AVENUE,DORALTO ROAD,Taranaki Region,,Overcast,50,,174.068746,-39.083353,0,0,0,0,0,0,1,0,1,0,,0,0,
160898,2016,Minor Crash,0,0,1,PAPANUI ROAD,NORMANS ROAD,Canterbury Region,,Bright sun,50,,172.616654,-43.506584,0,0,1,0,1,0,,0,0,0,0,0,0,0
59747,2017,Minor Crash,0,0,1,SH 25A,KIRIKIRI STM BR NO1,Waikato Region,,Overcast,100,55,175.597511,-37.168441,0,0,1,0,0,0,,0,0,0,0,0,0,0
372130,2018,Minor Crash,0,0,1,SH 41,TE KAKAU ST,Waikato Region,,Overcast,100,,175.770134,-38.971399,0,0,2,0,0,0,,0,0,0,,0,0,
147596,2013,Serious Crash,0,1,0,SH 23,NEWCASTLE ROAD,Waikato Region,,Overcast,50,,175.233720,-37.797214,1,0,0,0,0,0,,0,1,0,,0,0,
502324,2009,Minor Crash,0,0,1,DUCK CREEK ROAD,MESSENGER ROAD,Auckland Region,,Overcast,100,,174.703657,-36.635861,0,0,1,0,0,0,,0,0,0,0,0,0,0
401211,2017,Serious Crash,0,1,3,SWALLOW DRIVE,MAIDA VALE,Auckland Region,,Dark,50,,174.879556,-37.020022,0,0,1,0,0,0,4,0,0,0,0,0,0,0
590734,2011,Minor Crash,0,0,1,SWANSON ROAD,METCALFE ROAD,Auckland Region,,Bright sun,50,,174.613058,-36.861945,1,0,0,0,0,0,,0,1,0,,0,0,
346572,2017,Minor Crash,0,0,1,TAHAREPA ROAD,CROWN ROAD,Waikato Region,,Dark,50,,176.099434,-38.690694,0,0,1,0,0,0,,0,0,0,0,0,0,0
141631,2010,Minor Crash,0,0,1,HAVEN ST,TARARU ROAD,Waikato Region,,Dark,50,,175.535888,-37.128908,0,0,1,0,0,0,,0,0,0,0,0,1,0
166660,2003,Minor Crash,0,0,1,SH 3,LAMBERT COURT,Waikato Region,,Bright sun,60,,175.287756,-37.822273,0,0,1,0,0,0,1,0,0,0,,0,0,
401716,2003,Minor Crash,0,0,1,PARKES LINE ROAD,MAYMORN ROAD,Wellington Region,,Overcast,100,,175.135507,-41.108236,0,0,2,0,0,0,,0,0,0,,0,0,
39708,2010,Minor Crash,0,0,1,SH 6 HIRA,LUD VALLEY ROAD,Nelson Region,,Overcast,80,,173.395826,-41.217395,0,0,1,0,0,0,,0,1,0,,0,0,
259751,2013,Minor Crash,0,0,1,GLENFIELD ROAD,PARK HILL ROAD,Auckland Region,,Overcast,50,,174.724025,-36.799689,0,0,1,0,0,0,,0,0,0,,0,1,
271864,2011,Minor Crash,0,0,1,PENROSE INT,PENROSE ON NBD,Auckland Region,,Bright sun,50,,174.811236,-36.903804,0,0,2,0,0,0,,0,0,0,,0,0,
351418,2007,Minor Crash,0,0,2,SH 1N,NIMT OBR,Wellington Region,,Overcast,100,,174.813821,-41.243376,0,0,2,0,0,0,,0,0,0,0,0,0,0
54685,2019,Serious Crash,0,1,1,MT WELLINGTON HIGHWAY,MEADOW ST,Auckland Region,,Bright sun,50,45,174.842541,-36.933788,0,0,1,0,0,0,,0,0,0,0,0,0,0
419030,2011,Minor Crash,0,0,1,SH 1N,TE KAPUA ROAD,Manawatu-Wanganui Region,,Dark,100,,175.775164,-39.834192,0,0,1,0,0,0,,0,0,0,0,0,0,0
241703,2015,Serious Crash,0,1,2,HENDERSON VALLEY ROAD,CANDIA ROAD,Auckland Region,,Dark,70,,174.600855,-36.895875,0,0,1,0,0,0,,0,0,0,0,0,0,0
275207,2014,Minor Crash,0,0,1,SH 2,HAYWARDS OFF NBD,Wellington Region,,Dark,100,,174.965184,-41.164808,1,0,1,0,0,0,,0,0,0,0,0,0,1
370840,2018,Minor Crash,0,0,1,DUNSTAN ROAD,SPRINGVALE ROAD,Otago Region,,Overcast,100,,169.356391,-45.200035,0,0,0,0,0,0,,0,0,0,0,0,1,0
405790,2008,Minor Crash,0,0,1,SH 43,STANDISH ROAD,Taranaki Region,,Overcast,100,45,174.377685,-39.335488,0,0,2,0,0,0,,0,0,0,,0,0,
515269,2018,Serious Crash,0,1,0,KOHAIHAI ROAD,MCCALLUMS MILL ROAD,West Coast Region,Christmas New Year,Bright sun,100,,172.104612,-41.175339,0,0,0,0,0,0,,0,0,0,0,0,1,0
317372,2000,Minor Crash,0,0,1,SOUTH-EASTERN HIGHWAY,CARBINE ROAD,Auckland Region,,Dark,70,,174.846391,-36.915124,0,0,2,0,0,0,,0,0,0,,0,0,
557268,2015,Minor Crash,0,0,1,MT WGTN ON SBD,SH 1N,Auckland Region,,Dark,100,,174.842835,-36.919903,0,0,3,0,0,0,,0,0,0,,0,0,
612913,2009,Minor Crash,0,0,2,SH 26,BADGER CLOSE,Waikato Region,,Overcast,100,,175.390149,-37.779445,0,0,0,0,0,0,,0,0,0,0,0,1,0
639268,2014,Serious Crash,0,1,0,VICTORIA ROAD,SH 1B,Waikato Region,,Overcast,100,,175.453725,-37.830799,1,0,0,0,0,0,,0,0,0,,0,1,
65968,2002,Minor Crash,0,0,1,SH 8,LINDIS (MORVEN) RIV BR,Otago Region,,Bright sun,100,,169.522323,-44.625747,0,0,1,0,0,0,,0,0,0,,0,0,
574224,2017,Serious Crash,0,1,0,SH 23,MAUNGATAWHIRI ROAD,Waikato Region,,Bright sun,100,,174.895976,-37.821484,1,0,0,0,0,0,,0,0,0,,0,1,
503502,2008,Serious Crash,0,1,0,SH 25,MATAURA ROAD,Waikato Region,,Overcast,50,,175.853677,-37.383729,0,0,1,0,1,0,,0,0,0,,0,0,
528622,2010,Serious Crash,0,1,0,SH 74,NORTHCOTE ROAD,Canterbury Region,,Bright sun,60,,172.616279,-43.483748,1,0,1,0,0,0,,0,0,0,,0,0,
286682,2018,Serious Crash,0,1,1,MAUNGAKAWA ROAD,GUDEX ROAD,Waikato Region,,Dark,100,25,175.523720,-37.864777,0,0,1,0,0,0,,0,0,0,0,0,0,0
249158,2005,Minor Crash,0,0,5,SH 73,MOUNT CHEESEMAN SKIFIELD,Canterbury Region,,Dark,100,55,171.734824,-43.198120,0,0,1,0,0,0,,0,0,0,0,0,0,0
459892,2018,Minor Crash,0,0,1,SH 1N,GRAFTON OBR,Auckland Region,,Overcast,80,,174.765856,-36.863666,0,0,2,0,0,0,,0,0,0,,0,0,
388849,2016,Serious Crash,0,1,0,SPA ROAD,NUKUHAU ST,Waikato Region,,Bright sun,50,,176.072236,-38.683944,0,0,1,0,0,0,1,0,0,0,,0,0,
247977,2002,Serious Crash,0,1,0,HETHERINGTON ROAD,COMINS ROAD,Waikato Region,,Bright sun,100,,175.120126,-37.535690,0,0,1,0,0,0,,0,0,0,0,0,0,0
405280,2011,Minor Crash,0,0,1,TAWA ROAD,MOTU ROAD,Auckland Region,,Dark,80,,174.528536,-36.791060,0,0,0,0,0,0,,0,0,0,0,0,1,0
137225,2003,Minor Crash,0,0,1,WHITFORD ROAD,BROOMFIELDS ROAD,Auckland Region,,Dark,50,,174.943981,-36.936884,0,0,1,0,0,0,,0,0,0,0,0,0,0
304646,2011,Minor Crash,0,0,1,PAPAKURA-CLEVEDON ROAD,HEARD ROAD,Auckland Region,,Dark,100,,174.973485,-37.048897,0,0,1,0,0,0,,0,0,0,0,0,0,0
71985,2001,Serious Crash,0,1,0,TENGAWAI ROAD,SHERRIS ROAD,Canterbury Region,,Bright sun,100,,171.115571,-44.246218,0,0,1,0,0,0,,0,0,0,0,0,0,0
307501,2016,Minor Crash,0,0,1,PETRIE ST,MOOHAN ST,Wellington Region,,Overcast,50,,174.951223,-41.261395,0,0,1,0,0,0,1,0,0,0,,0,0,
330965,2013,Minor Crash,0,0,1,FENTON ST,WHAKAUE ST,Bay of Plenty Region,,Bright sun,50,,176.253808,-38.132907,0,0,1,0,0,0,1,0,0,0,,0,0,
664928,2018,Minor Crash,0,0,5,SPENCERVILLE ROAD,RAIL XING,Canterbury Region,,Dark,70,25,172.653618,-43.430850,0,0,0,0,0,0,,0,1,0,0,0,0,0
579865,2012,Minor Crash,0,0,1,ANTIGUA ST,HALKETT ST,Canterbury Region,,Bright sun,50,,172.627790,-43.538370,0,0,1,0,0,0,,0,0,0,,0,1,
437315,2016,Minor Crash,0,0,1,MARLOWE ST,TENNYSON CRESCENT,Nelson Region,,Overcast,50,,173.228140,-41.312558,0,0,1,0,0,0,,0,0,0,0,0,0,0
145955,2013,Minor Crash,0,0,1,FACTORY ROAD,REID AVENUE,Otago Region,,Dark,50,,170.351197,-45.872873,0,0,2,0,0,0,,0,0,0,,0,0,
645886,2017,Serious Crash,0,1,0,Z DRIVEWAY,DUNDAS ST,Otago Region,,Bright sun,10,,170.520711,-45.864042,0,0,1,0,0,0,1,0,0,0,,0,0,
244167,2002,Minor Crash,0,0,1,SH 4,OHURA ROAD,Manawatu-Wanganui Region,,Bright sun,100,85,175.210499,-38.688492,0,0,1,0,0,0,,0,0,0,0,0,0,0
571862,2010,Minor Crash,0,0,1,HERETAUNGA AVENUE,PUKA ST,Auckland Region,,Bright sun,50,,174.795499,-36.919050,0,0,1,0,0,0,,0,0,0,0,0,0,0
21030,2012,Minor Crash,0,0,1,ESPLANADE ROAD,MOUNT EDEN ROAD,Auckland Region,,Bright sun,50,,174.760948,-36.870742,0,0,2,0,0,0,,0,0,0,,0,0,
656832,2012,Minor Crash,0,0,1,PANAMA ROAD,HILLSIDE ROAD,Auckland Region,,Bright sun,50,,174.848264,-36.926686,0,0,2,0,0,0,,0,0,0,,0,0,
653858,2014,Serious Crash,0,1,0,KARORI ROAD,DONALD ST,Wellington Region,,Bright sun,50,,174.741770,-41.283491,1,0,0,0,0,0,,0,1,0,,0,0,
645320,2003,Minor Crash,0,0,1,MARGUERITA ST,HILDA ST,Bay of Plenty Region,,Bright sun,50,,176.258031,-38.151169,0,0,1,0,0,0,1,0,0,0,,0,0,
222964,2019,Serious Crash,0,1,0,WAIRERE DRIVE,TRAMWAY ROAD ON RAMP,Waikato Region,,Overcast,80,,175.294797,-37.753713,0,0,1,0,0,0,,0,0,0,0,0,0,0
504896,2017,Minor Crash,0,0,2,SH 6,OXFORD ST,Tasman Region,,Overcast,50,,173.180445,-41.337468,0,0,1,0,0,0,,0,1,0,,0,0,
181393,2012,Minor Crash,0,0,1,BAIRDS ROAD,OTARA ROAD,Auckland Region,,Overcast,50,,174.870963,-36.958346,0,0,1,0,0,0,1,0,0,0,,0,0,
638565,2017,Minor Crash,0,0,1,SH 1N,MUHUNOA EAST ROAD,Manawatu-Wanganui Region,,Overcast,80,,175.249702,-40.662032,0,1,1,0,0,0,,0,0,0,,0,0,
480614,2017,Minor Crash,0,0,1,FERGUSSON DRIVE,BENZIE AVENUE,Wellington Region,,Bright sun,50,,175.063393,-41.125151,1,0,1,0,0,0,,0,0,0,,0,0,
151931,2010,Minor Crash,0,0,3,SH 35,HEREMA ROAD,Bay of Plenty Region,,Dark,100,,177.404762,-37.985037,0,0,0,0,0,0,,0,1,0,0,0,0,0
164722,2004,Fatal Crash,1,0,0,FLAXTON ROAD,SKEWBRIDGE ROAD,Canterbury Region,,Overcast,100,,172.607723,-43.359170,0,0,0,0,1,0,,0,0,0,,0,1,
385149,2013,Minor Crash,0,0,1,SH 1S CRAWFORD,QUEENS GARDENS,Otago Region,,Bright sun,50,,170.503252,-45.877892,0,0,0,0,0,0,,0,0,0,,0,2,
419337,2016,Minor Crash,0,0,2,WAITAKERE ROAD,TAUPAKI ROAD,Auckland Region,,Dark,80,,174.548763,-36.824347,0,0,1,0,0,0,,0,0,0,,0,0,
148851,2011,Minor Crash,0,0,3,FITZGERALD AVENUE,GLOUCESTER ST,Canterbury Region,,Overcast,50,,172.650453,-43.529834,0,0,2,0,0,0,,0,0,0,,0,0,
492319,2006,Minor Crash,0,0,1,LEONARD ST,BOUNDARY ST,West Coast Region,,Dark,50,,171.203987,-42.450497,0,0,1,0,0,0,,0,0,0,0,0,0,0
7182,2005,Serious Crash,0,2,0,SH 1N,ROTONGAIO ROAD,Waikato Region,Labour Weekend,Bright sun,100,,176.063478,-38.839371,0,0,1,0,1,0,,0,0,0,,0,0,
220489,2001,Serious Crash,0,1,0,NORTH ROAD,WAITANGI WHARF OWENGA ROA,Wellington Region,,Overcast,100,,-176.538765,-43.861666,0,0,1,0,0,0,,0,0,0,0,0,0,0
544495,2000,Minor Crash,0,0,1,SH 22,JESMOND ROAD,Auckland Region,,Overcast,100,,174.933706,-37.119438,0,0,1,0,0,0,,0,0,0,0,0,0,0
607161,2014,Fatal Crash,1,0,0,COONOOR ROAD,OTIPUA ROAD,Canterbury Region,,Dark,50,,171.231905,-44.405458,0,0,2,0,0,0,,0,0,0,0,0,0,0
220382,2000,Serious Crash,0,2,0,PIONEER HIGHWAY,LYNDHURST ST,Manawatu-Wanganui Region,,Dark,50,,175.599250,-40.361547,0,0,1,0,0,0,,0,0,0,,0,1,
386415,2008,Serious Crash,0,1,1,HIBISCUS COAST HIGHWAY,JACK HAWKEN LANE,Auckland Region,,Dark,80,,174.668622,-36.622665,0,0,2,0,0,0,,0,0,0,,0,0,
287532,2008,Minor Crash,0,0,1,SH 37,KIWI ST,Waikato Region,Christmas New Year,Dark,100,,175.179006,-38.252074,0,0,1,0,0,0,,0,0,0,0,0,0,0
524834,2011,Minor Crash,0,0,1,DEANS AVENUE,KILMARNOCK ST,Canterbury Region,,Bright sun,50,,172.612517,-43.526659,0,0,1,0,0,0,1,0,0,0,,0,0,
169953,2013,Minor Crash,0,0,1,POOLE CRESCENT,HINE ROAD,Wellington Region,,Bright sun,50,,174.959836,-41.275165,0,0,1,0,0,0,,0,0,0,0,0,0,0
105375,2006,Minor Crash,0,0,1,GLENBROOK-WAIUKU ROAD,MISSION BUSH ROAD,Auckland Region,,Overcast,100,,174.745872,-37.215891,0,0,2,0,0,0,,0,0,0,,0,0,
60866,2007,Minor Crash,0,0,1,RIVERBEND ROAD,VENABLES AVENUE,Hawke's Bay Region,,Bright sun,50,,176.898807,-39.517334,0,0,0,0,1,0,,0,0,0,0,0,0,0
